ID,Forward_Citations
2078695450,1991272930
2078695450,1991529011
2078695450,1991768983
2078695450,1992012603
2078695450,1992225824
2078695450,1992898741
2078695450,1993578408
2078695450,1993719393
2078695450,1993885841
2078695450,1994165322
2078695450,1995716782
2078695450,1995791721
2078695450,1996397244
2078695450,1997242463
2078695450,1997262371
2078695450,1998096294
2078695450,1998447874
2078695450,1998726262
2078695450,1998928720
2078695450,1998992802
2078695450,1999571958
2078695450,2000071774
2078695450,2000711404
2078695450,2001309721
2078695450,2001509768
2078695450,2002521454
2078695450,2002904206
2078695450,2004515403
2078695450,2005658466
2078695450,2005750438
2078695450,2006435587
2078695450,2006701695
2078695450,2006790831
2078695450,2007163976
2078695450,2008069346
2078695450,2008133433
2078695450,2009344315
2078695450,2009359559
2078695450,2010694970
2078695450,2011573703
2078695450,2013732339
2078695450,2013860158
2078695450,2015770494
2078695450,2016192436
2078695450,2016434864
2078695450,2017079742
2078695450,2017824055
2078695450,2018155477
2078695450,2018955619
2078695450,2019051444
2078695450,2019865357
2078695450,2021844046
2078695450,2023153236
2078695450,2025050604
2078695450,2025504454
2078695450,2025792739
2078695450,2026014625
2078695450,2026268059
2078695450,2027729792
2078695450,2028077457
2078695450,2028177905
2078695450,2028735934
2078695450,2029228456
2078695450,2029851867
2078695450,2029937924
2078695450,2030878599
2078695450,2031124405
2078695450,2031307906
2078695450,2031922762
2078695450,2032177148
2078695450,2033062589
2078695450,2033389971
2078695450,2034887128
2078695450,2035011869
2078695450,2035130995
2078695450,2035356130
2078695450,2035557977
2078695450,2036333156
2078695450,2039007029
2078695450,2040127729
2078695450,2041661289
2078695450,2043356640
2078695450,2043825334
2078695450,2044942256
2078695450,2044969601
2078695450,2045388295
2078695450,2045501943
2078695450,2046372575
2078695450,2047613760
2078695450,2047963327
2078695450,2048103128
2078695450,2048216765
2078695450,2048276487
2078695450,2048298316
2078695450,2049786837
2078695450,2051406505
2078695450,2051480851
2078695450,2051649359
2078695450,2051938286
2078695450,2052493576
2078695450,2052536421
2078695450,2052739203
2078695450,2052832150
2078695450,2052838221
2078695450,2053132499
2078695450,2055416427
2078695450,2055622017
2078695450,2056096588
2078695450,2056369156
2078695450,2056580164
2078695450,2056919634
2078695450,2058418576
2078695450,2059705794
2078695450,2059862850
2078695450,2060602472
2078695450,2060731977
2078695450,2061325581
2078695450,2061850401
2078695450,2061973599
2078695450,2064226295
2078695450,2064379766
2078695450,2065096458
2078695450,2065618025
2078695450,2066914984
2078695450,2067017492
2078695450,2067025060
2078695450,2067223414
2078695450,2067823066
2078695450,2068114319
2078695450,2068700027
2078695450,2069584151
2078695450,2069964363
2078695450,2071263918
2078695450,2072802474
2078695450,2073546119
2078695450,2073688172
2078695450,2073871158
2078695450,2074669617
2078695450,2076320060
2078695450,2076442967
2078695450,2076480233
2078695450,2077757891
2078695450,2077843157
2078695450,2079041139
2078695450,2080949818
2078695450,2081806283
2078695450,2082665432
2078695450,2082952466
2078695450,2083755233
2078695450,2084640090
2078695450,2084976271
2078695450,2085821319
2078695450,2088014217
2078695450,2088833234
2078695450,2088910861
2078695450,2089046249
2078695450,2090478129
2078695450,2090706325
2078695450,2092630015
2078695450,2092930491
2078695450,2093239540
2078695450,2094746503
2078695450,2094888157
2078695450,2094934960
2078695450,2094939714
2078695450,2094984952
2078695450,2095330548
2078695450,2097386364
2078695450,2097477433
2078695450,2097507761
2078695450,2097520507
2078695450,2098485457
2078695450,2098735985
2078695450,2098864319
2078695450,2099004597
2078695450,2102423700
2078695450,2103209148
2078695450,2103388523
2078695450,2104014983
2078695450,2104342429
2078695450,2104600553
2078695450,2104748508
2078695450,2105060778
2078695450,2106866805
2078695450,2107775470
2078695450,2107882128
2078695450,2108294118
2078695450,2110284534
2078695450,2110921054
2078695450,2111076280
2078695450,2111798862
2078695450,2112549398
2078695450,2112977680
2078695450,2113561777
2078695450,2113906247
2078695450,2114117684
2078695450,2116111526
2078695450,2116466612
2078695450,2117075868
2078695450,2118114848
2078695450,2118846630
2078695450,2119466617
2078695450,2119587501
2078695450,2119829662
2078695450,2121181961
2078695450,2121262479
2078695450,2121645846
2078695450,2123773770
2078695450,2124045015
2078695450,2125091964
2078695450,2125196728
2078695450,2125542009
2078695450,2126242592
2078695450,2126465142
2078695450,2127968427
2078695450,2128742620
2078695450,2129109035
2078695450,2129886741
2078695450,2129975749
2078695450,2130660446
2078695450,2130797302
2078695450,2131368319
2078695450,2131667039
2078695450,2131785404
2078695450,2132052494
2078695450,2132539991
2078695450,2133598986
2078695450,2133910373
2078695450,2137159311
2078695450,2137259471
2078695450,2137567460
2078695450,2139419848
2078695450,2139529942
2078695450,2139540851
2078695450,2141075903
2078695450,2141151539
2078695450,2142390424
2078695450,2146229024
2078695450,2147849339
2078695450,2148211412
2078695450,2149347736
2078695450,2149658795
2078695450,2149855288
2078695450,2149870646
2078695450,2150718773
2078695450,2151563888
2078695450,2152159467
2078695450,2152208565
2078695450,2152281552
2078695450,2152621335
2078695450,2153057991
2078695450,2153345564
2078695450,2153428858
2078695450,2155239171
2078695450,2156351496
2078695450,2156455497
2078695450,2157182783
2078695450,2157572142
2078695450,2157689359
2078695450,2158322960
2078695450,2160606436
2078695450,2160619957
2078695450,2160992045
2078695450,2162129166
2078695450,2162940437
2078695450,2164309747
2078695450,2165390621
2078695450,2165689389
2078695450,2167081215
2078695450,2167111901
2078695450,2167388755
2078695450,2168129452
2078695450,2168689343
2078695450,2171051134
2078695450,2171090657
2078695450,2172145194
2078695450,2173102787
2078695450,2175119033
2078695450,2180060862
2078695450,2181877415
2078695450,2182021037
2078695450,2182473163
2078695450,2182675853
2078695450,2183511218
2078695450,2183838308
2078695450,2185304764
2078695450,2186386106
2078695450,2186392945
2078695450,2205389286
2078695450,2218096687
2078695450,2220491254
2078695450,2233397681
2078695450,2236866476
2078695450,2237576786
2078695450,2258927853
2078695450,2266273952
2078695450,2278572307
2078695450,2280148180
2078695450,2281069097
2078695450,2284915160
2078695450,2285754628
2078695450,2288375572
2078695450,2290609038
2078695450,2291019963
2078695450,2292635137
2078695450,2295154203
2078695450,2297431274
2078695450,2309036431
2078695450,2314864926
2078695450,2316919542
2078695450,2317384336
2078695450,2321146431
2078695450,2325276841
2078695450,2326984581
2078695450,2329303797
2078695450,2331133092
2078695450,2338756838
2078695450,2338910638
2078695450,2339385472
2078695450,2339759345
2078695450,2342920503
2078695450,2344695142
2078695450,2345298168
2078695450,2379594348
2078695450,2411629054
2078695450,2417371357
2078695450,2466356634
2078695450,2471489140
2078695450,2473535606
2078695450,2479019851
2078695450,2500148942
2078695450,2503169286
2078695450,2508758457
2078695450,2515526077
2078695450,2519845880
2078695450,2520831803
2078695450,2522091373
2078695450,2523692288
2078695450,2551865637
2078695450,2553731407
2078695450,2558414080
2078695450,2561647403
2078695450,2563713957
2078695450,2569462023
2078695450,2570994193
2078695450,2581987727
2078695450,2588787189
2078695450,2596155744
2078695450,2599101018
2078695450,2603220372
2078695450,2619052903
2078695450,2724312092
2078695450,2734396412
2078695450,2736717885
2078695450,2737133657
2078695450,2739356526
2078695450,2739452238
2078695450,2747318599
2078695450,2749532245
2078695450,2756881802
2078695450,2764900505
2078695450,2793343148
2078695450,2796251606
2078695450,2797989624
2078695450,2800449971
2078695450,2809881150
2078695450,2884721866
2078695450,2890924197
2078695450,2892108583
2078695450,2896270600
2078695450,2905305469
2078695450,2915825985
2078695450,2916191214
2078695450,2918143840
2078695450,2919423322
2078695450,2920683688
2078695450,2928616559
2078695450,2938466065
2078695450,2951313059
2078695450,2958200647
2078695450,2958861694
2078695450,2960861822
2078695450,2961299311
2078695450,2982678652
2091456956,16444107
2091456956,18354643
2091456956,34916195
2091456956,36321304
2091456956,48192459
2091456956,50468259
2091456956,53046819
2091456956,55615090
2091456956,64172575
2091456956,66037855
2091456956,81308518
2091456956,81696780
2091456956,98872000
2091456956,101887732
2091456956,186219938
2091456956,201413356
2091456956,204177631
2091456956,290925279
2091456956,308073433
2091456956,329257630
2091456956,570217295
2091456956,617401849
2091456956,756387245
2091456956,968952535
2091456956,1119698501
2091456956,1459600795
2091456956,1460787713
2091456956,1483701737
2091456956,1488283364
2091456956,1507998909
2091456956,1521200717
2091456956,1523858776
2091456956,1535281646
2091456956,1538776031
2091456956,1540164974
2091456956,1540716458
2091456956,1544993446
2091456956,1547984075
2091456956,1555461699
2091456956,1590001119
2091456956,1594327318
2091456956,1595233854
2091456956,1598429668
2091456956,1600163004
2091456956,1646365943
2091456956,1833455566
2091456956,1879867170
2091456956,1904711384
2091456956,1962122626
2091456956,1963613122
2091456956,1965794417
2091456956,1966900462
2091456956,1967733909
2091456956,1969494362
2091456956,1969550289
2091456956,1972353869
2091456956,1973608629
2091456956,1974337595
2091456956,1979333601
2091456956,1981018009
2091456956,1981019377
2091456956,1982531067
2091456956,1983815774
2091456956,1984716315
2091456956,1985458254
2091456956,1986243996
2091456956,1986415296
2091456956,1986817085
2091456956,1988334720
2091456956,1988829787
2091456956,1989397348
2091456956,1996971949
2091456956,1997703572
2091456956,1999986404
2091456956,2000025435
2091456956,2000108179
2091456956,2001564629
2091456956,2001962273
2091456956,2002306770
2091456956,2002750972
2091456956,2004704302
2091456956,2005288131
2091456956,2007202968
2091456956,2007711265
2091456956,2007738659
2091456956,2010651037
2091456956,2010900294
2091456956,2012388668
2091456956,2013288760
2091456956,2013632499
2091456956,2014777332
2091456956,2015083751
2091456956,2016503208
2091456956,2018993383
2091456956,2019562012
2091456956,2021554515
2091456956,2022424886
2091456956,2023109529
2091456956,2023760559
2091456956,2023991700
2091456956,2024482978
2091456956,2024830178
2091456956,2026578385
2091456956,2026728277
2091456956,2027630827
2091456956,2028024439
2091456956,2028262158
2091456956,2028835709
2091456956,2032534752
2091456956,2032950487
2091456956,2033009788
2091456956,2034211243
2091456956,2037109686
2091456956,2038528084
2091456956,2039940181
2091456956,2040353398
2091456956,2040564228
2091456956,2043882230
2091456956,2044163540
2091456956,2046154362
2091456956,2046371270
2091456956,2048839256
2091456956,2051392472
2091456956,2052580452
2091456956,2052751476
2091456956,2053379093
2091456956,2054089552
2091456956,2056171694
2091456956,2056784820
2091456956,2059493679
2091456956,2060830773
2091456956,2063563618
2091456956,2068750901
2091456956,2069209433
2091456956,2070048783
2091456956,2071345683
2091456956,2071781012
2091456956,2072445717
2091456956,2072472269
2091456956,2072549378
2091456956,2073228429
2091456956,2073579176
2091456956,2074350418
2091456956,2076320060
2091456956,2077170380
2091456956,2077360517
2091456956,2078513020
2091456956,2079450479
2091456956,2080730274
2091456956,2081047424
2091456956,2083233201
2091456956,2084225521
2091456956,2086730394
2091456956,2087544978
2091456956,2089727237
2091456956,2090392976
2091456956,2092855104
2091456956,2093677045
2091456956,2095431753
2091456956,2099120662
2091456956,2099773126
2091456956,2100214592
2091456956,2100847219
2091456956,2104014983
2091456956,2106356919
2091456956,2112376685
2091456956,2112727957
2091456956,2115657648
2091456956,2117301579
2091456956,2118746509
2091456956,2124306184
2091456956,2125706362
2091456956,2128367389
2091456956,2128741950
2091456956,2131702711
2091456956,2132511132
2091456956,2134337616
2091456956,2134346313
2091456956,2134774443
2091456956,2135290074
2091456956,2136904171
2091456956,2143445015
2091456956,2144552581
2091456956,2146810151
2091456956,2153258371
2091456956,2155881628
2091456956,2155890753
2091456956,2156811184
2091456956,2159759849
2091456956,2160037112
2091456956,2161179323
2091456956,2161581117
2091456956,2168230175
2091456956,2168848906
2091456956,2170113047
2091456956,2170210500
2091456956,2171003789
2091456956,2178652833
2091456956,2181713700
2091456956,2182627152
2091456956,2182663478
2091456956,2185736907
2091456956,2187402062
2091456956,2189582996
2091456956,2189958164
2091456956,2198960139
2091456956,2217096684
2091456956,2217732665
2091456956,2236876203
2091456956,2241703843
2091456956,2243917925
2091456956,2249769521
2091456956,2253415478
2091456956,2275239885
2091456956,2289135340
2091456956,2293138989
2091456956,2297478838
2091456956,2313313539
2091456956,2316603215
2091456956,2318261366
2091456956,2319176060
2091456956,2330452884
2091456956,2331649018
2091456956,2333395507
2091456956,2337063968
2091456956,2337887156
2091456956,2341071165
2091456956,2342852353
2091456956,2345247238
2091456956,2398838967
2091456956,2404068170
2091456956,2414355940
2091456956,2468409943
2091456956,2479151305
2091456956,2487457002
2091456956,2491648655
2091456956,2506649260
2091456956,2508674915
2091456956,2509139946
2091456956,2514032329
2091456956,2514409293
2091456956,2518535424
2091456956,2519951194
2091456956,2522885596
2091456956,2524171420
2091456956,2525893318
2091456956,2526557064
2091456956,2539344143
2091456956,2547138232
2091456956,2560964466
2091456956,2567251943
2091456956,2571159571
2091456956,2580561426
2091456956,2593237282
2091456956,2594657071
2091456956,2597067566
2091456956,2599793042
2091456956,2599866862
2091456956,2608730642
2091456956,2619939039
2091456956,2626839525
2091456956,2726763664
2091456956,2735467860
2091456956,2735658053
2091456956,2739668585
2091456956,2739741439
2091456956,2744221549
2091456956,2746485860
2091456956,2754473982
2091456956,2755407825
2091456956,2759664057
2091456956,2761113914
2091456956,2765366890
2091456956,2768876625
2091456956,2769379971
2091456956,2769478261
2091456956,2774262978
2091456956,2776352398
2091456956,2792021128
2091456956,2793461606
2091456956,2801991214
2091456956,2801996354
2091456956,2802316155
2091456956,2802624003
2091456956,2805269809
2091456956,2811069494
2091456956,2898142574
2091456956,2899278629
2091456956,2900660934
2091456956,2901202568
2091456956,2905086396
2091456956,2906043990
2091456956,2911118981
2091456956,2916606916
2091456956,2917508231
2091456956,2917786616
2091456956,2938209891
2091456956,2940545533
2091456956,2955267047
2091456956,2957350759
2091456956,2960410575
2091456956,2962497747
2091456956,2963678192
2091456956,2963853552
2091456956,2964255061
2091456956,2969325737
2091456956,2969768137
2091456956,2973762860
2091456956,2974709269
2091456956,2978378653
2091456956,2987321092
2106341525,34916195
2106341525,241499687
2106341525,425908830
2106341525,745225040
2106341525,818903977
2106341525,935292661
2106341525,1521032334
2106341525,1565819870
2106341525,1610070403
2106341525,1686049058
2106341525,1867486552
2106341525,1963506622
2106341525,1973202231
2106341525,1977547458
2106341525,1983939267
2106341525,1988470165
2106341525,1988829787
2106341525,1992684247
2106341525,1996971949
2106341525,2002234713
2106341525,2002750972
2106341525,2007752142
2106341525,2010766566
2106341525,2014560984
2106341525,2024830178
2106341525,2025529849
2106341525,2025571827
2106341525,2027490360
2106341525,2032534752
2106341525,2032794045
2106341525,2034557899
2106341525,2035480835
2106341525,2038968522
2106341525,2045017719
2106341525,2050459389
2106341525,2053379093
2106341525,2072292880
2106341525,2073964316
2106341525,2078167728
2106341525,2079966504
2106341525,2089727237
2106341525,2092852069
2106341525,2099580492
2106341525,2101821062
2106341525,2103366774
2106341525,2107622791
2106341525,2127823584
2106341525,2133660287
2106341525,2134346313
2106341525,2134396572
2106341525,2134774443
2106341525,2136285594
2106341525,2140703532
2106341525,2140961335
2106341525,2141828888
2106341525,2158385823
2106341525,2163249987
2106341525,2166009148
2106341525,2181373323
2106341525,2203387648
2106341525,2221285041
2106341525,2272188179
2106341525,2283312595
2106341525,2284535001
2106341525,2291266460
2106341525,2313313539
2106341525,2318269656
2106341525,2330666645
2106341525,2342362450
2106341525,2467414838
2106341525,2508055254
2106341525,2544941354
2106341525,2551769413
2106341525,2564377394
2106341525,2566843851
2106341525,2593237282
2106341525,2597790248
2106341525,2604754021
2106341525,2611413520
2106341525,2619052903
2106341525,2687425643
2106341525,2734484919
2106341525,2740483301
2106341525,2761696334
2106341525,2762457630
2106341525,2765417403
2106341525,2766460465
2106341525,2768554306
2106341525,2769410462
2106341525,2773890243
2106341525,2779514199
2106341525,2783962221
2106341525,2791106673
2106341525,2795268384
2106341525,2795922136
2106341525,2896270600
2106341525,2907936156
2106341525,2915663119
2106341525,2947103724
2106341525,2974709269
2106341525,2982266111
2122148443,35388849
2122148443,209554733
2122148443,1136191528
2122148443,1521158691
2122148443,1549839917
2122148443,1600076242
2122148443,1836136156
2122148443,1902054498
2122148443,1982894729
2122148443,2023038512
2122148443,2032534662
2122148443,2037131227
2122148443,2038217642
2122148443,2039762300
2122148443,2046147474
2122148443,2059147702
2122148443,2063050158
2122148443,2074805035
2122148443,2079146574
2122148443,2079857800
2122148443,2100681908
2122148443,2110962204
2122148443,2130665461
2122148443,2143885928
2122148443,2146835569
2122148443,2160780129
2122148443,2161097559
2122148443,2171036725
2122148443,2184204221
2122148443,2187445524
2122148443,2193666035
2122148443,2203387648
2122148443,2204623749
2122148443,2219802656
2122148443,2234434193
2122148443,2267440643
2122148443,2275483472
2122148443,2280402448
2122148443,2291115799
2122148443,2297033812
2122148443,2320455164
2122148443,2321231052
2122148443,2325846131
2122148443,2345163118
2122148443,2405148688
2122148443,2425258350
2122148443,2425951108
2122148443,2439543323
2122148443,2460425812
2122148443,2460774323
2122148443,2467392943
2122148443,2510490877
2122148443,2512747911
2122148443,2513496498
2122148443,2527803095
2122148443,2538299743
2122148443,2547138232
2122148443,2551031091
2122148443,2556351141
2122148443,2566222985
2122148443,2567341285
2122148443,2586482633
2122148443,2587161292
2122148443,2591800268
2122148443,2592041847
2122148443,2604988902
2122148443,2606783653
2122148443,2612901145
2122148443,2619603077
2122148443,2621252161
2122148443,2626790534
2122148443,2737612524
2122148443,2738348933
2122148443,2741079885
2122148443,2744994535
2122148443,2753845376
2122148443,2754926650
2122148443,2760110533
2122148443,2766380444
2122148443,2766638942
2122148443,2768961512
2122148443,2769452352
2122148443,2770764977
2122148443,2771349997
2122148443,2772150157
2122148443,2773890243
2122148443,2777688057
2122148443,2783962221
2122148443,2783981515
2122148443,2789876867
2122148443,2791528107
2122148443,2791913684
2122148443,2793826296
2122148443,2803726429
2122148443,2883876065
2122148443,2889302591
2122148443,2889821640
2122148443,2890892894
2122148443,2895361771
2122148443,2897244821
2122148443,2899900163
2122148443,2902330576
2122148443,2904863952
2122148443,2906598494
2122148443,2908383182
2122148443,2912561617
2122148443,2913797176
2122148443,2919773401
2122148443,2921930835
2122148443,2940013228
2122148443,2944642546
2122148443,2947744276
2122148443,2949508133
2122148443,2949638933
2122148443,2955040287
2122148443,2964161842
2122148443,2964277731
2122148443,2973167322
2122148443,2974301415
2122148443,2977319088
2122148443,2977551413
2122148443,2977650024
2122148443,2977863067
2122148443,2978218077
2122148443,2980627229
2122148443,2987792404
2143076092,111934565
2143076092,137626100
2143076092,1773596594
2143076092,1934607586
2143076092,1966971523
2143076092,1985542984
2143076092,1993575155
2143076092,1995988156
2143076092,2018560932
2143076092,2030066779
2143076092,2033026320
2143076092,2048016174
2143076092,2049690869
2143076092,2055028248
2143076092,2094776303
2143076092,2098394044
2143076092,2108566753
2143076092,2118341258
2143076092,2157789199
2143076092,2170101179
2143076092,2179301939
2143076092,2204623749
2143076092,2215100030
2143076092,2284923533
2143076092,2325514100
2143076092,2389696940
2143076092,2490388238
2143076092,2494238744
2143076092,2518367390
2143076092,2530665337
2143076092,2565581833
2143076092,2615668094
2143076092,2753044784
2143076092,2754352783
2143076092,2789385237
2143076092,2793197453
2143076092,2899919742
2143076092,2908909937
2143076092,2909451250
2143076092,2937921766
2143076092,2943873784
2143076092,2943953476
2143076092,2943962379
2143076092,2944018163
2143076092,2944169382
2143076092,2944256554
2143076092,2944262769
2143076092,2944298669
2143076092,2944371723
2143076092,2944373768
2143076092,2944393418
2143076092,2944396105
2143076092,2944419251
2143076092,2944479129
2143076092,2944500078
2143076092,2944509389
2143076092,2944544071
2143076092,2944554104
2143076092,2944641017
2143076092,2944664552
2143076092,2944710034
2143076092,2944749217
2143076092,2944800246
2143076092,2970254591
2143076092,2975746104
2143076092,2976000166
2184230429,1459600795
2184230429,2180970520
2184230429,2339926059
2184230429,2341846314
2184230429,2441414587
2184230429,2543777646
2184230429,2551387698
2184230429,2553191851
2184230429,2557286729
2184230429,2579023045
2184230429,2600641620
2184230429,2611761119
2184230429,2614658905
2184230429,2734930164
2184230429,2737042219
2184230429,2754684549
2184230429,2755277146
2184230429,2757728934
2184230429,2793461606
2184230429,2794207345
2184230429,2795487220
2184230429,2807813414
2184230429,2807964889
2184230429,2808194762
2184230429,2809168723
2184230429,2886722975
2184230429,2891766244
2184230429,2895361771
2184230429,2896338146
2184230429,2904863952
2184230429,2907022051
2184230429,2907647168
2184230429,2912475619
2184230429,2921267722
2184230429,2921930835
2184230429,2922550877
2184230429,2929319933
2184230429,2941860813
2184230429,2942259127
2184230429,2945450502
2184230429,2946108026
2184230429,2948977444
2184230429,2949638933
2184230429,2955040287
2184230429,2962694216
2184230429,2963736260
2184230429,2974737281
2184230429,2980685875
2184230429,2981248900
2184230429,2984021822
2184230429,2984764595
2184230429,2989287614
2184230429,2990758967
2522119927,2772418860
2522119927,2889038803
2522119927,2890688221
2522119927,2899155508
2522119927,2944642546
2522119927,2945450502
2522119927,2948041807
2538299743,2890168005
2538299743,2893516042
